Column,Category,Frequency,Category_Sorted
UretimID,112392,1,112392.0
UretimID,112393,1,112393.0
UretimID,112397,1,112397.0
UretimID,112398,1,112398.0
UretimID,112400,1,112400.0
UretimID,112402,1,112402.0
UretimID,112404,1,112404.0
UretimID,112405,1,112405.0
UretimID,112406,1,112406.0
UretimID,112407,1,112407.0
UretimID,112408,1,112408.0
UretimID,112409,1,112409.0
UretimID,112410,1,112410.0
UretimID,112411,1,112411.0
UretimID,112412,1,112412.0
UretimID,112413,1,112413.0
UretimID,112414,1,112414.0
UretimID,112416,1,112416.0
UretimID,112417,1,112417.0
UretimID,112418,1,112418.0
UretimID,112419,1,112419.0
UretimID,112424,1,112424.0
UretimID,112425,1,112425.0
UretimID,112427,1,112427.0
UretimID,112428,1,112428.0
UretimID,112431,1,112431.0
UretimID,112433,1,112433.0
UretimID,112434,1,112434.0
UretimID,112435,1,112435.0
UretimID,112436,1,112436.0
UretimID,112438,1,112438.0
UretimID,112439,1,112439.0
UretimID,112440,1,112440.0
UretimID,112441,1,112441.0
UretimID,112442,1,112442.0
UretimID,112444,1,112444.0
UretimID,112445,1,112445.0
UretimID,112449,1,112449.0
UretimID,112451,1,112451.0
UretimID,112452,1,112452.0
UretimID,112454,1,112454.0
UretimID,112455,1,112455.0
UretimID,112457,1,112457.0
UretimID,112458,1,112458.0
UretimID,112459,1,112459.0
UretimID,112460,1,112460.0
UretimID,112461,1,112461.0
UretimID,112464,1,112464.0
UretimID,112466,1,112466.0
UretimID,112468,1,112468.0
UretimID,112470,1,112470.0
UretimID,112471,1,112471.0
UretimID,112472,1,112472.0
UretimID,112474,1,112474.0
UretimID,112475,1,112475.0
UretimID,112476,1,112476.0
UretimID,112479,1,112479.0
UretimID,112480,1,112480.0
UretimID,112481,1,112481.0
UretimID,112482,1,112482.0
UretimID,112483,1,112483.0
UretimID,112484,1,112484.0
UretimID,112485,1,112485.0
UretimID,112488,1,112488.0
UretimID,112489,1,112489.0
UretimID,112491,1,112491.0
UretimID,112493,1,112493.0
UretimID,112494,1,112494.0
UretimID,112495,1,112495.0
UretimID,112497,1,112497.0
UretimID,112498,1,112498.0
UretimID,112499,1,112499.0
UretimID,112500,1,112500.0
UretimID,112501,1,112501.0
UretimID,112502,1,112502.0
UretimID,112503,1,112503.0
UretimID,112504,1,112504.0
UretimID,112505,1,112505.0
UretimID,112506,1,112506.0
UretimID,112507,1,112507.0
UretimID,112510,1,112510.0
UretimID,112511,1,112511.0
UretimID,112515,1,112515.0
UretimID,112517,1,112517.0
UretimID,112518,1,112518.0
UretimID,112519,1,112519.0
UretimID,112520,1,112520.0
UretimID,112521,1,112521.0
UretimID,112523,1,112523.0
UretimID,112524,1,112524.0
UretimID,112525,1,112525.0
UretimID,112526,1,112526.0
UretimID,112527,1,112527.0
UretimID,112528,1,112528.0
UretimID,112531,1,112531.0
UretimID,112533,1,112533.0
UretimID,112535,1,112535.0
UretimID,112537,1,112537.0
UretimID,112547,1,112547.0
UretimID,112550,1,112550.0
UretimID,112552,1,112552.0
UretimID,112555,1,112555.0
UretimID,112557,1,112557.0
UretimID,112558,1,112558.0
UretimID,112559,1,112559.0
UretimID,112560,1,112560.0
UretimID,112561,1,112561.0
UretimID,112562,1,112562.0
UretimID,112568,1,112568.0
UretimID,112569,1,112569.0
UretimID,112571,1,112571.0
UretimID,112574,1,112574.0
UretimID,112576,1,112576.0
UretimID,112587,1,112587.0
UretimID,112590,1,112590.0
UretimID,112592,1,112592.0
UretimID,112594,1,112594.0
UretimID,112597,1,112597.0
UretimID,112599,1,112599.0
UretimID,112600,1,112600.0
UretimID,112604,1,112604.0
UretimID,112607,1,112607.0
UretimID,112608,1,112608.0
UretimID,112609,1,112609.0
UretimID,112613,1,112613.0
UretimID,112615,1,112615.0
UretimID,112617,1,112617.0
UretimID,112620,1,112620.0
UretimID,112622,1,112622.0
UretimID,112624,1,112624.0
UretimID,112627,1,112627.0
UretimID,112628,1,112628.0
UretimID,112632,1,112632.0
UretimID,112633,1,112633.0
UretimID,112634,1,112634.0
UretimID,112635,1,112635.0
UretimID,112639,1,112639.0
UretimID,112640,1,112640.0
UretimID,112642,1,112642.0
UretimID,112643,1,112643.0
UretimID,112646,1,112646.0
UretimID,112654,1,112654.0
UretimID,112655,1,112655.0
UretimID,112660,1,112660.0
UretimID,112662,1,112662.0
UretimID,112665,1,112665.0
UretimID,112667,1,112667.0
UretimID,112668,1,112668.0
UretimID,112670,1,112670.0
UretimID,112674,1,112674.0
UretimID,112676,1,112676.0
UretimID,112678,1,112678.0
UretimID,112682,1,112682.0
UretimID,112683,1,112683.0
UretimID,112686,1,112686.0
UretimID,112687,1,112687.0
UretimID,112689,1,112689.0
UretimID,112691,1,112691.0
UretimID,112695,1,112695.0
UretimID,112700,1,112700.0
UretimID,112713,1,112713.0
UretimID,112714,1,112714.0
UretimID,112716,1,112716.0
UretimID,112721,1,112721.0
UretimID,112722,1,112722.0
UretimID,112729,1,112729.0
UretimID,112731,1,112731.0
UretimID,112732,1,112732.0
UretimID,112734,1,112734.0
UretimID,112736,1,112736.0
UretimID,112737,1,112737.0
UretimID,112738,1,112738.0
UretimID,112742,1,112742.0
UretimID,112743,1,112743.0
UretimID,112745,1,112745.0
UretimID,112748,1,112748.0
UretimID,112749,1,112749.0
UretimID,112750,1,112750.0
UretimID,112751,1,112751.0
UretimID,112752,1,112752.0
UretimID,112754,1,112754.0
UretimID,112756,1,112756.0
UretimID,112757,1,112757.0
UretimID,112761,1,112761.0
UretimID,112764,1,112764.0
UretimID,112767,1,112767.0
UretimID,112769,1,112769.0
UretimID,112772,1,112772.0
UretimID,112773,1,112773.0
UretimID,112775,1,112775.0
UretimID,112776,1,112776.0
UretimID,112778,1,112778.0
UretimID,112779,1,112779.0
UretimID,112780,1,112780.0
UretimID,112781,1,112781.0
UretimID,112783,1,112783.0
UretimID,112784,1,112784.0
UretimID,112785,1,112785.0
UretimID,112787,1,112787.0
UretimID,112788,1,112788.0
UretimID,112789,1,112789.0
UretimID,112791,1,112791.0
UretimID,112792,1,112792.0
UretimID,112794,1,112794.0
UretimID,112795,1,112795.0
UretimID,112796,1,112796.0
UretimID,112797,1,112797.0
UretimID,112798,1,112798.0
UretimID,112799,1,112799.0
UretimID,112801,1,112801.0
UretimID,112802,1,112802.0
UretimID,112803,1,112803.0
UretimID,112806,1,112806.0
UretimID,112807,1,112807.0
UretimID,112808,1,112808.0
UretimID,112809,1,112809.0
UretimID,112810,1,112810.0
UretimID,112811,1,112811.0
UretimID,112812,1,112812.0
UretimID,112814,1,112814.0
UretimID,112816,1,112816.0
UretimID,112817,1,112817.0
UretimID,112819,1,112819.0
UretimID,112820,1,112820.0
UretimID,112821,1,112821.0
UretimID,112822,1,112822.0
UretimID,112825,1,112825.0
UretimID,112829,1,112829.0
UretimID,112831,1,112831.0
UretimID,112835,1,112835.0
UretimID,112836,1,112836.0
UretimID,112839,1,112839.0
UretimID,112840,1,112840.0
UretimID,112841,1,112841.0
UretimID,112842,1,112842.0
UretimID,112846,1,112846.0
UretimID,112847,1,112847.0
UretimID,112848,1,112848.0
UretimID,112850,1,112850.0
UretimID,112852,1,112852.0
UretimID,112853,1,112853.0
UretimID,112854,1,112854.0
UretimID,112855,1,112855.0
UretimID,112859,1,112859.0
UretimID,112861,1,112861.0
UretimID,112863,1,112863.0
UretimID,112864,1,112864.0
UretimID,112865,1,112865.0
UretimID,112868,1,112868.0
UretimID,112869,1,112869.0
UretimID,112870,1,112870.0
UretimID,112871,1,112871.0
UretimID,112872,1,112872.0
UretimID,112873,1,112873.0
UretimID,112876,1,112876.0
UretimID,112877,1,112877.0
UretimID,112879,1,112879.0
UretimID,112880,1,112880.0
UretimID,112881,1,112881.0
UretimID,112884,1,112884.0
UretimID,112885,1,112885.0
UretimID,112886,1,112886.0
UretimID,112888,1,112888.0
UretimID,112889,1,112889.0
UretimID,112890,1,112890.0
UretimID,112892,1,112892.0
UretimID,112893,1,112893.0
UretimID,112894,1,112894.0
UretimID,112895,1,112895.0
UretimID,112899,1,112899.0
UretimID,112902,1,112902.0
UretimID,112903,1,112903.0
UretimID,112907,1,112907.0
UretimID,112910,1,112910.0
UretimID,112914,1,112914.0
UretimID,112918,1,112918.0
UretimID,112919,1,112919.0
UretimID,112926,1,112926.0
UretimID,112931,1,112931.0
UretimID,112936,1,112936.0
UretimID,112938,1,112938.0
UretimID,112946,1,112946.0
UretimID,112954,1,112954.0
UretimID,112957,1,112957.0
UretimID,112976,1,112976.0
UretimID,112978,1,112978.0
UretimID,112979,1,112979.0
UretimID,112982,1,112982.0
UretimID,112984,1,112984.0
UretimID,112986,1,112986.0
UretimID,112990,1,112990.0
UretimID,112992,1,112992.0
UretimID,113004,1,113004.0
UretimID,113016,1,113016.0
UretimID,113019,1,113019.0
UretimID,113020,1,113020.0
UretimID,113021,1,113021.0
UretimID,113034,1,113034.0
UretimID,113046,1,113046.0
UretimID,113054,1,113054.0
UretimID,113059,1,113059.0
UretimID,113065,1,113065.0
UretimID,113067,1,113067.0
UretimID,113068,1,113068.0
UretimID,113069,1,113069.0
UretimID,113070,1,113070.0
UretimID,113076,1,113076.0
UretimID,113077,1,113077.0
UretimID,113082,1,113082.0
UretimID,113083,1,113083.0
UretimID,113086,1,113086.0
UretimID,113087,1,113087.0
UretimID,113089,1,113089.0
UretimID,113090,1,113090.0
UretimID,113091,1,113091.0
UretimID,113092,1,113092.0
UretimID,113094,1,113094.0
UretimID,113097,1,113097.0
UretimID,113098,1,113098.0
UretimID,113099,1,113099.0
UretimID,113100,1,113100.0
UretimID,113102,1,113102.0
UretimID,113104,1,113104.0
UretimID,113106,1,113106.0
UretimID,113107,1,113107.0
UretimID,113109,1,113109.0
UretimID,113110,1,113110.0
UretimID,113111,1,113111.0
UretimID,113114,1,113114.0
UretimID,113116,1,113116.0
UretimID,113117,1,113117.0
UretimID,113120,1,113120.0
UretimID,113123,1,113123.0
UretimID,113126,1,113126.0
UretimID,113127,1,113127.0
UretimID,113128,1,113128.0
UretimID,113129,1,113129.0
UretimID,113132,1,113132.0
UretimID,113134,1,113134.0
UretimID,113135,1,113135.0
UretimID,113137,1,113137.0
UretimID,113140,1,113140.0
UretimID,113143,1,113143.0
UretimID,113145,1,113145.0
UretimID,113147,1,113147.0
UretimID,113150,1,113150.0
UretimID,113151,1,113151.0
UretimID,113153,1,113153.0
UretimID,113154,1,113154.0
UretimID,113155,1,113155.0
UretimID,113156,1,113156.0
UretimID,113157,1,113157.0
UretimID,113159,1,113159.0
UretimID,113160,1,113160.0
UretimID,113163,1,113163.0
UretimID,113164,1,113164.0
UretimID,113165,1,113165.0
UretimID,113166,1,113166.0
UretimID,113169,1,113169.0
UretimID,113171,1,113171.0
UretimID,113172,1,113172.0
UretimID,113175,1,113175.0
UretimID,113176,1,113176.0
UretimID,113178,1,113178.0
UretimID,113181,1,113181.0
UretimID,113182,1,113182.0
UretimID,113183,1,113183.0
UretimID,113184,1,113184.0
UretimID,113186,1,113186.0
UretimID,113187,1,113187.0
UretimID,113191,1,113191.0
UretimID,113192,1,113192.0
UretimID,113194,1,113194.0
UretimID,113200,1,113200.0
UretimID,113203,1,113203.0
UretimID,113206,1,113206.0
UretimID,113208,1,113208.0
UretimID,113210,1,113210.0
UretimID,113211,1,113211.0
UretimID,113213,1,113213.0
UretimID,113214,1,113214.0
UretimID,113217,1,113217.0
UretimID,113220,1,113220.0
UretimID,113221,1,113221.0
UretimID,113227,1,113227.0
UretimID,113228,1,113228.0
UretimID,113229,1,113229.0
UretimID,113235,1,113235.0
UretimID,113236,1,113236.0
UretimID,113237,1,113237.0
UretimID,113238,1,113238.0
UretimID,113251,1,113251.0
UretimID,113258,1,113258.0
UretimID,113264,1,113264.0
UretimID,113269,1,113269.0
UretimID,113278,1,113278.0
UretimID,113282,1,113282.0
UretimID,113283,1,113283.0
UretimID,113287,1,113287.0
UretimID,113290,1,113290.0
UretimID,113291,1,113291.0
UretimID,113329,1,113329.0
UretimID,113340,1,113340.0
UretimID,113343,1,113343.0
UretimID,113344,1,113344.0
UretimID,113345,1,113345.0
UretimID,113347,1,113347.0
UretimID,113351,1,113351.0
UretimID,113373,1,113373.0
UretimID,113375,1,113375.0
UretimID,113376,1,113376.0
UretimID,113382,1,113382.0
UretimID,113385,1,113385.0
UretimID,113393,1,113393.0
UretimID,113394,1,113394.0
UretimID,113396,1,113396.0
UretimID,113397,1,113397.0
UretimID,113399,1,113399.0
UretimID,113401,1,113401.0
UretimID,113402,1,113402.0
UretimID,113403,1,113403.0
UretimID,113404,1,113404.0
UretimID,113405,1,113405.0
UretimID,113409,1,113409.0
UretimID,113412,1,113412.0
UretimID,113414,1,113414.0
UretimID,113416,1,113416.0
UretimID,113417,1,113417.0
UretimID,113418,1,113418.0
UretimID,113419,1,113419.0
UretimID,113423,1,113423.0
UretimID,113426,1,113426.0
UretimID,113427,1,113427.0
UretimID,113428,1,113428.0
UretimID,113429,1,113429.0
UretimID,113430,1,113430.0
UretimID,113431,1,113431.0
UretimID,113432,1,113432.0
UretimID,113434,1,113434.0
UretimID,113435,1,113435.0
UretimID,113440,1,113440.0
UretimID,113443,1,113443.0
UretimID,113445,1,113445.0
UretimID,113447,1,113447.0
UretimID,113448,1,113448.0
UretimID,113455,1,113455.0
UretimID,113456,1,113456.0
UretimID,113457,1,113457.0
UretimID,113460,1,113460.0
UretimID,113461,1,113461.0
UretimID,113462,1,113462.0
UretimID,113464,1,113464.0
UretimID,113465,1,113465.0
UretimID,113466,1,113466.0
UretimID,113467,1,113467.0
UretimID,113468,1,113468.0
UretimID,113469,1,113469.0
UretimID,113471,1,113471.0
UretimID,113472,1,113472.0
UretimID,113473,1,113473.0
UretimID,113477,1,113477.0
UretimID,113483,1,113483.0
UretimID,113484,1,113484.0
UretimID,113487,1,113487.0
UretimID,113488,1,113488.0
UretimID,113489,1,113489.0
UretimID,113490,1,113490.0
UretimID,113495,1,113495.0
UretimID,113499,1,113499.0
UretimID,113502,1,113502.0
UretimID,113505,1,113505.0
UretimID,113507,1,113507.0
UretimID,113516,1,113516.0
UretimID,113526,1,113526.0
UretimID,113530,1,113530.0
UretimID,113537,1,113537.0
UretimID,113541,1,113541.0
UretimID,113545,1,113545.0
UretimID,113549,1,113549.0
UretimID,113551,1,113551.0
UretimID,113556,1,113556.0
UretimID,113562,1,113562.0
UretimID,113563,1,113563.0
UretimID,113565,1,113565.0
UretimID,113571,1,113571.0
UretimID,113577,1,113577.0
UretimID,113582,1,113582.0
UretimID,113591,1,113591.0
UretimID,113592,1,113592.0
UretimID,113594,1,113594.0
UretimID,113603,1,113603.0
UretimID,113612,1,113612.0
UretimID,113616,1,113616.0
UretimID,113619,1,113619.0
UretimID,113624,1,113624.0
UretimID,113625,1,113625.0
UretimID,113626,1,113626.0
UretimID,113627,1,113627.0
UretimID,113636,1,113636.0
UretimID,113639,1,113639.0
UretimID,113649,1,113649.0
UretimID,113664,1,113664.0
UretimID,113676,1,113676.0
UretimID,113686,1,113686.0
UretimID,113687,1,113687.0
UretimID,113693,1,113693.0
UretimID,113699,1,113699.0
UretimID,113707,1,113707.0
UretimID,113708,1,113708.0
UretimID,113709,1,113709.0
UretimID,113710,1,113710.0
UretimID,113712,1,113712.0
UretimID,113714,1,113714.0
UretimID,113719,1,113719.0
UretimID,113727,1,113727.0
UretimID,113728,1,113728.0
UretimID,113733,1,113733.0
UretimID,113738,1,113738.0
UretimID,113739,1,113739.0
UretimID,113740,1,113740.0
UretimID,113744,1,113744.0
UretimID,113745,1,113745.0
UretimID,113746,1,113746.0
UretimID,113748,1,113748.0
UretimID,113752,1,113752.0
UretimID,113753,1,113753.0
UretimID,113754,1,113754.0
UretimID,113757,1,113757.0
UretimID,113761,1,113761.0
UretimID,113762,1,113762.0
UretimID,113766,1,113766.0
UretimID,113768,1,113768.0
UretimID,113769,1,113769.0
UretimID,113772,1,113772.0
UretimID,113773,1,113773.0
UretimID,113776,1,113776.0
UretimID,113777,1,113777.0
UretimID,113779,1,113779.0
UretimID,113781,1,113781.0
UretimID,113782,1,113782.0
UretimID,113784,1,113784.0
UretimID,113787,1,113787.0
UretimID,113790,1,113790.0
UretimID,113791,1,113791.0
UretimID,113792,1,113792.0
UretimID,113794,1,113794.0
UretimID,113799,1,113799.0
UretimID,113802,1,113802.0
UretimID,113803,1,113803.0
UretimID,113808,1,113808.0
UretimID,113809,1,113809.0
UretimID,113811,1,113811.0
UretimID,113813,1,113813.0
UretimID,113814,1,113814.0
UretimID,113816,1,113816.0
UretimID,113817,1,113817.0
UretimID,113818,1,113818.0
UretimID,113820,1,113820.0
UretimID,113821,1,113821.0
UretimID,113823,1,113823.0
UretimID,113824,1,113824.0
UretimID,113826,1,113826.0
UretimID,113828,1,113828.0
UretimID,113831,1,113831.0
UretimID,113832,1,113832.0
UretimID,113833,1,113833.0
UretimID,113834,1,113834.0
UretimID,113836,1,113836.0
UretimID,113839,1,113839.0
UretimID,113840,1,113840.0
UretimID,113846,1,113846.0
UretimID,113847,1,113847.0
UretimID,113848,1,113848.0
UretimID,113859,1,113859.0
UretimID,113860,1,113860.0
UretimID,113862,1,113862.0
UretimID,113866,1,113866.0
UretimID,113871,1,113871.0
UretimID,113873,1,113873.0
UretimID,113875,1,113875.0
UretimID,113877,1,113877.0
UretimID,113878,1,113878.0
UretimID,113881,1,113881.0
UretimID,113889,1,113889.0
UretimID,113894,1,113894.0
UretimID,113899,1,113899.0
UretimID,113902,1,113902.0
UretimID,113904,1,113904.0
UretimID,113908,1,113908.0
UretimID,113909,1,113909.0
UretimID,113924,1,113924.0
UretimID,113928,1,113928.0
UretimID,113939,1,113939.0
UretimID,113941,1,113941.0
UretimID,113943,1,113943.0
UretimID,113944,1,113944.0
UretimID,113946,1,113946.0
UretimID,113948,1,113948.0
UretimID,113949,1,113949.0
UretimID,113950,1,113950.0
UretimID,113951,1,113951.0
UretimID,113952,1,113952.0
UretimID,113959,1,113959.0
UretimID,113979,1,113979.0
UretimID,113982,1,113982.0
UretimID,113989,1,113989.0
UretimID,113999,1,113999.0
UretimID,114000,1,114000.0
UretimID,114001,1,114001.0
UretimID,114002,1,114002.0
UretimID,114003,1,114003.0
UretimID,114005,1,114005.0
UretimID,114006,1,114006.0
UretimID,114007,1,114007.0
UretimID,114008,1,114008.0
UretimID,114009,1,114009.0
UretimID,114011,1,114011.0
UretimID,114016,1,114016.0
UretimID,114018,1,114018.0
UretimID,114019,1,114019.0
UretimID,114020,1,114020.0
UretimID,114021,1,114021.0
UretimID,114028,1,114028.0
UretimID,114032,1,114032.0
UretimID,114034,1,114034.0
UretimID,114035,1,114035.0
UretimID,114036,1,114036.0
UretimID,114037,1,114037.0
UretimID,114039,1,114039.0
UretimID,114044,1,114044.0
UretimID,114046,1,114046.0
UretimID,114048,1,114048.0
UretimID,114050,1,114050.0
UretimID,114051,1,114051.0
UretimID,114052,1,114052.0
UretimID,114053,1,114053.0
UretimID,114054,1,114054.0
UretimID,114056,1,114056.0
UretimID,114058,1,114058.0
UretimID,114059,1,114059.0
UretimID,114060,1,114060.0
UretimID,114061,1,114061.0
UretimID,114062,1,114062.0
UretimID,114065,1,114065.0
UretimID,114066,1,114066.0
UretimID,114071,1,114071.0
UretimID,114072,1,114072.0
UretimID,114073,1,114073.0
UretimID,114074,1,114074.0
UretimID,114075,1,114075.0
UretimID,114076,1,114076.0
UretimID,114077,1,114077.0
UretimID,114078,1,114078.0
UretimID,114080,1,114080.0
UretimID,114083,1,114083.0
UretimID,114085,1,114085.0
UretimID,114086,1,114086.0
UretimID,114087,1,114087.0
UretimID,114090,1,114090.0
UretimID,114093,1,114093.0
UretimID,114100,1,114100.0
UretimID,114104,1,114104.0
UretimID,114105,1,114105.0
UretimID,114115,1,114115.0
UretimID,114117,1,114117.0
UretimID,114119,1,114119.0
UretimID,114120,1,114120.0
UretimID,114121,1,114121.0
UretimID,114122,1,114122.0
UretimID,114132,1,114132.0
UretimID,114136,1,114136.0
UretimID,114137,1,114137.0
UretimID,114141,1,114141.0
UretimID,114143,1,114143.0
UretimID,114147,1,114147.0
UretimID,114150,1,114150.0
UretimID,114152,1,114152.0
UretimID,114154,1,114154.0
UretimID,114155,1,114155.0
UretimID,114157,1,114157.0
UretimID,114158,1,114158.0
UretimID,114159,1,114159.0
UretimID,114164,1,114164.0
UretimID,114168,1,114168.0
UretimID,114174,1,114174.0
UretimID,114175,1,114175.0
UretimID,114177,1,114177.0
UretimID,114178,1,114178.0
UretimID,114179,1,114179.0
UretimID,114180,1,114180.0
UretimID,114187,1,114187.0
UretimID,114194,1,114194.0
UretimID,114196,1,114196.0
UretimID,114204,1,114204.0
UretimID,114215,1,114215.0
UretimID,114217,1,114217.0
UretimID,114221,1,114221.0
UretimID,114228,1,114228.0
UretimID,114229,1,114229.0
UretimID,114230,1,114230.0
UretimID,114231,1,114231.0
UretimID,114234,1,114234.0
UretimID,114235,1,114235.0
UretimID,114236,1,114236.0
UretimID,114237,1,114237.0
UretimID,114242,1,114242.0
UretimID,114251,1,114251.0
UretimID,114262,1,114262.0
UretimID,114267,1,114267.0
UretimID,114269,1,114269.0
UretimID,114270,1,114270.0
UretimID,114271,1,114271.0
UretimID,114272,1,114272.0
UretimID,114273,1,114273.0
UretimID,114275,1,114275.0
UretimID,114278,1,114278.0
UretimID,114282,1,114282.0
UretimID,114283,1,114283.0
UretimID,114285,1,114285.0
UretimID,114287,1,114287.0
UretimID,114288,1,114288.0
UretimID,114289,1,114289.0
UretimID,114291,1,114291.0
UretimID,114292,1,114292.0
UretimID,114293,1,114293.0
UretimID,114299,1,114299.0
UretimID,114301,1,114301.0
UretimID,114302,1,114302.0
UretimID,114303,1,114303.0
UretimID,114304,1,114304.0
UretimID,114306,1,114306.0
UretimID,114310,1,114310.0
UretimID,114313,1,114313.0
UretimID,114315,1,114315.0
UretimID,114316,1,114316.0
UretimID,114318,1,114318.0
UretimID,114320,1,114320.0
UretimID,114322,1,114322.0
UretimID,114323,1,114323.0
UretimID,114325,1,114325.0
UretimID,114327,1,114327.0
UretimID,114329,1,114329.0
UretimID,114330,1,114330.0
UretimID,114331,1,114331.0
UretimID,114335,1,114335.0
UretimID,114336,1,114336.0
UretimID,114337,1,114337.0
UretimID,114338,1,114338.0
UretimID,114339,1,114339.0
UretimID,114340,1,114340.0
UretimID,114341,1,114341.0
UretimID,114346,1,114346.0
UretimID,114348,1,114348.0
UretimID,114349,1,114349.0
UretimID,114351,1,114351.0
UretimID,114353,1,114353.0
UretimID,114356,1,114356.0
UretimID,114357,1,114357.0
UretimID,114358,1,114358.0
UretimID,114359,1,114359.0
UretimID,114360,1,114360.0
UretimID,114361,1,114361.0
UretimID,114363,1,114363.0
UretimID,114365,1,114365.0
UretimID,114366,1,114366.0
UretimID,114367,1,114367.0
UretimID,114370,1,114370.0
UretimID,114374,1,114374.0
UretimID,114376,1,114376.0
UretimID,114377,1,114377.0
UretimID,114380,1,114380.0
UretimID,114382,1,114382.0
UretimID,114383,1,114383.0
UretimID,114390,1,114390.0
UretimID,114400,1,114400.0
UretimID,114404,1,114404.0
UretimID,114405,1,114405.0
UretimID,114408,1,114408.0
UretimID,114412,1,114412.0
UretimID,114415,1,114415.0
UretimID,114416,1,114416.0
UretimID,114417,1,114417.0
UretimID,114418,1,114418.0
UretimID,114419,1,114419.0
UretimID,114420,1,114420.0
UretimID,114422,1,114422.0
UretimID,114424,1,114424.0
UretimID,114427,1,114427.0
UretimID,114428,1,114428.0
UretimID,114430,1,114430.0
UretimID,114432,1,114432.0
UretimID,114433,1,114433.0
UretimID,114435,1,114435.0
UretimID,114436,1,114436.0
UretimID,114438,1,114438.0
UretimID,114440,1,114440.0
UretimID,114443,1,114443.0
UretimID,114444,1,114444.0
UretimID,114446,1,114446.0
UretimID,114448,1,114448.0
UretimID,114449,1,114449.0
UretimID,114450,1,114450.0
UretimID,114455,1,114455.0
UretimID,114457,1,114457.0
UretimID,114458,1,114458.0
UretimID,114461,1,114461.0
UretimID,114462,1,114462.0
UretimID,114465,1,114465.0
UretimID,114468,1,114468.0
UretimID,114469,1,114469.0
UretimID,114473,1,114473.0
UretimID,114475,1,114475.0
UretimID,114478,1,114478.0
UretimID,114479,1,114479.0
UretimID,114480,1,114480.0
UretimID,114482,1,114482.0
UretimID,114483,1,114483.0
UretimID,114485,1,114485.0
UretimID,114491,1,114491.0
UretimID,114495,1,114495.0
UretimID,114497,1,114497.0
UretimID,114500,1,114500.0
UretimID,114503,1,114503.0
UretimID,114517,1,114517.0
UretimID,114519,1,114519.0
UretimID,114521,1,114521.0
UretimID,114527,1,114527.0
UretimID,114532,1,114532.0
UretimID,114534,1,114534.0
UretimID,114537,1,114537.0
UretimID,114539,1,114539.0
UretimID,114543,1,114543.0
UretimID,114544,1,114544.0
UretimID,114546,1,114546.0
UretimID,114547,1,114547.0
UretimID,114551,1,114551.0
UretimID,114555,1,114555.0
UretimID,114556,1,114556.0
UretimID,114558,1,114558.0
UretimID,114559,1,114559.0
UretimID,114561,1,114561.0
UretimID,114562,1,114562.0
UretimID,114563,1,114563.0
UretimID,114564,1,114564.0
UretimID,114566,1,114566.0
UretimID,114567,1,114567.0
UretimID,114569,1,114569.0
UretimID,114570,1,114570.0
UretimID,114571,1,114571.0
UretimID,114572,1,114572.0
UretimID,114573,1,114573.0
UretimID,114574,1,114574.0
UretimID,114577,1,114577.0
UretimID,114580,1,114580.0
UretimID,114581,1,114581.0
UretimID,114582,1,114582.0
UretimID,114583,1,114583.0
UretimID,114584,1,114584.0
UretimID,114585,1,114585.0
UretimID,114586,1,114586.0
UretimID,114587,1,114587.0
UretimID,114588,1,114588.0
UretimID,114589,1,114589.0
UretimID,114591,1,114591.0
UretimID,114592,1,114592.0
UretimID,114594,1,114594.0
UretimID,114595,1,114595.0
UretimID,114597,1,114597.0
UretimID,114598,1,114598.0
UretimID,114600,1,114600.0
UretimID,114601,1,114601.0
UretimID,114605,1,114605.0
UretimID,114606,1,114606.0
UretimID,114607,1,114607.0
UretimID,114608,1,114608.0
UretimID,114611,1,114611.0
UretimID,114612,1,114612.0
UretimID,114613,1,114613.0
UretimID,114616,1,114616.0
UretimID,114620,1,114620.0
UretimID,114622,1,114622.0
UretimID,114623,1,114623.0
UretimID,114624,1,114624.0
UretimID,114626,1,114626.0
UretimID,114628,1,114628.0
UretimID,114629,1,114629.0
UretimID,114632,1,114632.0
UretimID,114634,1,114634.0
UretimID,114636,1,114636.0
UretimID,114637,1,114637.0
UretimID,114640,1,114640.0
UretimID,114641,1,114641.0
UretimID,114642,1,114642.0
UretimID,114643,1,114643.0
UretimID,114645,1,114645.0
UretimID,114647,1,114647.0
UretimID,114650,1,114650.0
UretimID,114651,1,114651.0
UretimID,114653,1,114653.0
UretimID,114654,1,114654.0
UretimID,114655,1,114655.0
UretimID,114656,1,114656.0
UretimID,114657,1,114657.0
UretimID,114658,1,114658.0
UretimID,114659,1,114659.0
UretimID,114661,1,114661.0
UretimID,114662,1,114662.0
UretimID,114663,1,114663.0
UretimID,114665,1,114665.0
UretimID,114667,1,114667.0
UretimID,114668,1,114668.0
UretimID,114669,1,114669.0
UretimID,114671,1,114671.0
UretimID,114672,1,114672.0
UretimID,114673,1,114673.0
UretimID,114675,1,114675.0
UretimID,114676,1,114676.0
UretimID,114677,1,114677.0
UretimID,114680,1,114680.0
UretimID,114684,1,114684.0
UretimID,114686,1,114686.0
UretimID,114687,1,114687.0
UretimID,114689,1,114689.0
UretimID,114691,1,114691.0
UretimID,114692,1,114692.0
UretimID,114694,1,114694.0
UretimID,114695,1,114695.0
UretimID,114696,1,114696.0
UretimID,114697,1,114697.0
UretimID,114700,1,114700.0
UretimID,114703,1,114703.0
UretimID,114704,1,114704.0
